ID,Fleet,Status,Gross_Amount,Trip_Adjusted,Promo_Code,Discount_Applied,Existing_Passenger
335038,Discount Cab,Meter Off,22,No,,0,Yes
335037,RideShare,Meter Off,7,No,,0,Yes
335036,RideShare,Meter Off,10,No,,0,Yes
335035,Discount Cab,Meter Off,0,No,HOLIDAY,20,No
335034,Discount Cab,Meter Off,13,No,,0,Yes
335033,Discount Cab,Meter Off,28,No,1012150,10,No
335032,RideShare,Meter Off,16,No,,0,Yes
335031,Discount Cab,Meter Off,16,Yes,,0,Yes
335030,RideShare,Cancelled,10,No,,,
335029,RideShare,Meter Off,96,No,,0,Yes
335028,RideShare,Meter Off,10,No,,0,Yes
335027,Discount Cab,Cancelled,0,No,,,
335026,Discount Cab,Cancelled,0,No,,,
335025,RideShare,Meter Off,0,No,TUCSON20,20,No
335024,RideShare,Meter Off,2,No,DC10,10,No
335023,RideShare,Meter Off,15,No,,0,Yes
335022,Discount Cab,Meter Off,14,No,,0,Yes
335021,RideShare,Meter Off,14,No,,0,Yes
335020,Discount Cab,Cancelled,10,No,,,
335019,Discount Cab,Unable To Auth,0,No,,,
335018,Discount Cab,Meter Off,1,No,1402213,10,Yes
335016,Discount Cab,Cancelled,0,No,,,
335015,RideShare,Cancelled,10,No,,,
335014,RideShare,Cancelled,0,No,,,
335013,Discount Cab,Meter Off,51,No,,0,Yes
335012,Discount Cab,Meter Off,9,No,,0,Yes
335011,Discount Cab,Meter Off,27,No,,0,Yes
335010,Discount Cab,Cancelled,10,No,,,
335009,Discount Cab,Meter Off,4,No,56943,10,No
335007,Discount Cab,Unable To Auth,0,No,,,
335006,Cab,Meter Off,6,No,2PB10,10,Yes
335005,Discount Cab,Meter Off,24,No,DC10,10,Yes
335004,Discount Cab,Cancelled,0,No,,,
335003,Discount Cab,Meter Off,22,No,57613,10,Yes
335002,RideShare,Meter Off,9,No,,0,Yes
335001,Discount Cab,Meter Off,23,No,,0,Yes
335000,Discount Cab,Meter Off,0,No,HOLIDAY,15,Yes
334998,Discount Cab,Meter Off,24,No,,0,Yes
334997,RideShare,Cancelled,0,No,,,
334996,Discount Cab,Meter Off,2,No,DC10,10,No
334995,RideShare,Meter Off,8,No,,0,Yes
334994,Discount Cab,Meter Off,36,No,,0,Yes
334993,Discount Cab,Meter Off,15,No,,0,Yes
334992,Discount Cab,Meter Off,7,No,DCHAPPY,2,Yes
334991,Discount Cab,Meter Off,18,No,,0,Yes
334990,Discount Cab,Meter Off,17,No,,0,Yes
334989,Discount Cab,Meter Off,0,No,HOLIDAY,9,No
334988,RideShare,Meter Off,7,No,,0,Yes
334987,Discount Cab,Meter Off,18,No,,0,Yes
334986,Discount Cab,Meter Off,4,No,DEVILS20,20,No
334985,Discount Cab,Unable To Auth,0,No,,,
334984,RideShare,Meter Off,8,No,,0,Yes
334983,RideShare,Unable To Match,0,No,,,
334982,Discount Cab,Meter Off,17,No,,0,Yes
334981,Discount Cab,Meter Off,13,No,,0,Yes
334980,Discount Cab,Meter Off,9,No,,0,Yes
334979,RideShare,Unable To Auth,0,No,,,
334978,RideShare,Cancelled,0,Yes,,,
334977,RideShare,Unable To Match,0,No,,,
334974,RideShare,Meter Off,7,No,1401115,10,No
334973,RideShare,Meter Off,0,No,HOLIDAY,13,Yes
334972,Discount Cab,Meter Off,12,No,,0,Yes
334971,Discount Cab,Meter Off,29,No,,0,Yes
334970,Discount Cab,Meter Off,19,No,,0,Yes
334969,Black,Meter Off,0,No,FREEB,18,No
334968,Black,Cancelled,0,No,,,
334967,Discount Cab,Meter Off,12,No,,0,Yes
334966,Discount Cab,Cancelled,10,No,,,
334965,Discount Cab,Unable To Auth,0,No,,,
334964,Discount Cab,Meter Off,11,No,,0,Yes
334963,RideShare,Meter Off,0,No,57613,6,Yes
334962,Discount Cab,Meter Off,13,No,,0,Yes
334961,Discount Cab,Meter Off,17,No,,0,Yes
334960,Discount Cab,Meter Off,0,Yes,,0,Yes
334959,Discount Cab,Meter Off,18,No,,0,Yes
334958,Discount Cab,Meter Off,28,No,1309189,10,Yes
334957,Discount Cab,Meter Off,9,No,,0,Yes
334956,Discount Cab,Meter Off,10,No,,0,Yes
334955,Discount Cab,Meter Off,49,No,,0,Yes
334954,Discount Cab,Meter Off,9,No,,0,Yes
334953,Discount Cab,Meter Off,14,No,,0,Yes
334952,Discount Cab,Unable To Match,0,No,,,
334951,Discount Cab,Meter Off,20,No,,0,Yes
334950,Cab,Meter Off,0,No,FREEBWIN1,37,Yes
334949,Discount Cab,Cancelled,0,No,,,
334948,RideShare,Meter Off,0,No,DC10,9,No
334947,RideShare,Cancelled,0,No,,,
334946,Black,Meter Off,0,No,2PBSOCIAL,17,No
334945,Discount Cab,Meter Off,0,No,HOLIDAY,19,Yes
334944,Discount Cab,Meter Off,0,No,DEVILS20,13,No
334943,Discount Cab,Unable To Match,0,No,,,
334942,Discount Cab,Meter Off,9,No,,0,Yes
334941,Discount Cab,Meter Off,19,Yes,,0,Yes
334940,Discount Cab,Meter Off,19,No,,0,Yes
334939,RideShare,Unable To Match,0,No,,,
334938,Discount Cab,Meter Off,20,No,,0,Yes
334937,Discount Cab,Meter Off,35,No,,0,Yes
334936,Discount Cab,Meter Off,20,No,HOLIDAY,20,Yes
334935,Discount Cab,Cancelled,0,No,,,
334934,Discount Cab,Meter Off,12,No,,0,Yes
334933,Discount Cab,Meter Off,15,No,ARIZONA,4,No
334932,Discount Cab,Meter Off,20,No,,0,Yes
334931,Discount Cab,Meter Off,95,No,,0,Yes
334930,Discount Cab,Meter Off,9,No,,0,Yes
334929,Discount Cab,Meter Off,11,Yes,1309078,9,No
334928,RideShare,Cancelled,0,Yes,,,
334927,Discount Cab,Cancelled,10,No,,,
334926,Discount Cab,Meter Off,25,No,HAPPY,8,No
334925,RideShare,Unable To Match,0,No,,,
334924,Discount Cab,Meter Off,10,No,,0,Yes
334923,RideShare,Meter Off,2,No,1410074,10,Yes
334922,Discount Cab,Meter Off,0,Yes,,0,Yes
334921,Discount Cab,Meter Off,12,No,DC10,10,No
334920,Discount Cab,Unable To Match,0,No,,,
334919,Discount Cab,Unable To Match,0,No,,,
334918,Discount Cab,Cancelled,0,No,,,
334917,Discount Cab,Meter Off,15,Yes,OLDTOWN20,20,No
334916,Discount Cab,Cancelled,0,No,,,
334915,Discount Cab,Unable To Match,0,No,,,
334914,RideShare,Meter Off,0,No,HOLIDAY,12,Yes
334913,Discount Cab,Unable To Match,0,No,,,
334912,Discount Cab,Meter Off,21,No,,0,Yes
334911,Discount Cab,Cancelled,0,No,,,
334910,Discount Cab,Cancelled,0,No,,,
334909,Discount Cab,Meter Off,9,No,,0,Yes
334908,Discount Cab,Meter Off,16,No,,0,Yes
334907,Black,Meter Off,44,No,DCWEB,15,No
334906,Discount Cab,Cancelled,0,No,,,
334905,Discount Cab,Unable To Auth,0,No,,,
334904,Discount Cab,Meter Off,12,No,,0,Yes
334903,RideShare,Meter Off,20,No,,0,Yes
334902,Discount Cab,Meter Off,18,No,,0,Yes
334901,Discount Cab,Meter Off,35,No,TTAPP25,12,Yes
334900,Discount Cab,Meter Off,16,No,,0,Yes
334899,Discount Cab,Unable To Match,0,No,,,
334898,Discount Cab,Meter Off,8,No,DCWEB,2,No
334897,Discount Cab,Cancelled,0,No,,,
334896,Discount Cab,Meter Off,37,No,HAPPY,10,Yes
334895,Discount Cab,Meter Off,13,No,,0,Yes
334894,Discount Cab,Meter Off,31,No,DCWEB,8,No
334893,Discount Cab,Meter Off,14,No,,0,Yes
334892,Discount Cab,Meter Off,22,No,,0,Yes
334891,Discount Cab,Unable To Auth,0,No,,,
334890,Discount Cab,Meter Off,7,No,DCWEB,2,No
334889,Discount Cab,Meter Off,20,No,,0,Yes
334888,Black,Meter Off,0,No,FREEBWIN1,28,Yes
334887,Cab,Unable To Match,0,No,,,
334886,Discount Cab,Meter Off,66,No,DCWEB,17,No
334885,Discount Cab,Meter Off,12,No,,0,Yes
334884,RideShare,Meter Off,98,No,,0,Yes
334883,Discount Cab,Meter Off,27,No,,0,Yes
334882,Discount Cab,Cancelled,0,No,,,
334881,RideShare,Meter Off,10,No,1108194,10,Yes
334880,Discount Cab,Meter Off,44,No,57444,10,Yes
334879,Discount Cab,Meter Off,8,No,,0,Yes
334878,Discount Cab,Cancelled,10,No,,,
334877,Discount Cab,Cancelled,0,No,,,
334876,Discount Cab,Meter Off,0,No,HOLIDAY,10,No
334875,Discount Cab,Unable To Auth,0,No,,,
334874,Discount Cab,Meter Off,11,No,,0,Yes
334873,Discount Cab,Meter Off,4,No,HOLIDAY,20,Yes
334872,RideShare,Meter Off,0,No,OLDTOWN20,7,No
334871,RideShare,Meter Off,14,No,,0,Yes
334870,Discount Cab,Meter Off,20,No,,0,Yes
334869,Discount Cab,Meter Off,6,No,FB10,10,Yes
334868,Discount Cab,Cancelled,0,No,,,
334867,Discount Cab,Cancelled,0,No,,,
334866,Discount Cab,Meter Off,2,No,OLDTOWN20,20,Yes
334865,Discount Cab,Meter Off,14,No,,0,Yes
334864,Discount Cab,Meter Off,11,No,,0,Yes
334863,Discount Cab,Meter Off,46,No,,0,Yes
334862,Discount Cab,Meter Off,13,No,,0,Yes
334861,RideShare,Meter Off,12,No,,0,Yes
334860,Discount Cab,Cancelled,0,No,,,
334859,Discount Cab,Unable To Match,0,No,,,
334858,Discount Cab,Meter Off,0,No,HOLIDAY,11,No
334857,Discount Cab,Unable To Match,0,No,,,
334856,Discount Cab,Unable To Match,0,No,,,
334855,RideShare,Meter Off,9,No,,0,Yes
334854,Discount Cab,Meter Off,18,No,,0,Yes
334853,Discount Cab,Meter Off,0,No,DEVILS20,19,No
334852,Discount Cab,Meter Off,19,No,1404221,10,Yes
334851,Discount Cab,Meter Off,14,No,,0,Yes
334850,Discount Cab,Meter Off,9,No,,0,Yes
334849,Discount Cab,Meter Off,27,No,,0,Yes
334848,Discount Cab,Unable To Auth,0,No,,,
334847,Discount Cab,Meter Off,0,Yes,,0,Yes
334846,Discount Cab,Unable To Auth,0,No,,,
334845,RideShare,Meter Off,9,No,,0,Yes
334844,Discount Cab,Meter Off,39,No,,0,Yes
334843,Discount Cab,Meter Off,23,No,,0,Yes
334842,Discount Cab,Meter Off,22,No,,0,Yes
334841,Discount Cab,Meter Off,25,No,,0,Yes
334840,Discount Cab,Meter Off,21,No,,0,Yes
334839,Discount Cab,Meter Off,29,No,,0,Yes
334838,Discount Cab,Meter Off,0,Yes,,0,Yes
334837,Discount Cab,Meter Off,15,No,21055,10,No
334836,Discount Cab,Meter Off,8,No,,0,Yes
334835,Discount Cab,Meter Off,60,No,57414,10,No
334834,Discount Cab,Meter Off,33,No,,0,Yes
334833,Discount Cab,Unable To Match,0,No,,,
334832,RideShare,Unable To Match,0,No,,,
334831,RideShare,Unable To Auth,0,No,,,
334830,Discount Cab,Meter Off,15,No,,0,Yes
334829,Discount Cab,Meter Off,30,No,,0,Yes
334828,Discount Cab,Unable To Auth,0,No,,,
334827,Discount Cab,Meter Off,0,No,HOLIDAY,17,No
334826,Discount Cab,Cancelled,10,No,,,
334825,Discount Cab,Meter Off,23,No,,0,Yes
334824,Discount Cab,Meter Off,57,No,,0,Yes
334823,Discount Cab,Meter Off,20,No,,0,Yes
334822,RideShare,Meter Off,33,No,,0,Yes
334821,Black,Unable To Match,0,No,,,
334820,Discount Cab,Cancelled,0,No,,,
334819,Discount Cab,Meter Off,8,No,HOLIDAY,20,Yes
334818,Discount Cab,Meter Off,7,No,1401094,10,No
334817,RideShare,Meter Off,12,No,,0,Yes
334816,Discount Cab,Meter Off,24,No,57771,10,Yes
334815,Discount Cab,Meter Off,32,No,DCWEB,9,No
334814,Discount Cab,Meter Off,23,Yes,DC10,10,No
334813,Discount Cab,Meter Off,12,No,,0,Yes
334812,RideShare,Meter Off,11,No,,0,Yes
334811,Discount Cab,Cancelled,10,No,,,
334810,RideShare,Meter Off,8,No,DC10,10,No
334809,Discount Cab,Meter Off,25,No,,0,Yes
334808,Discount Cab,Meter Off,11,No,HOLIDAY,20,Yes
334807,Black,Unable To Match,0,No,,,
334806,Discount Cab,Unable To Match,0,No,,,
334805,Discount Cab,Meter Off,30,No,,0,Yes
334804,Discount Cab,Meter Off,46,No,,0,Yes
334803,RideShare,Meter Off,25,No,,0,Yes
334802,Discount Cab,Meter Off,1,No,HOLIDAY,20,No
334801,Discount Cab,Meter Off,0,Yes,1402105,10,No
334800,RideShare,Meter Off,10,No,,0,Yes
334799,Discount Cab,Meter Off,13,No,1412133,10,Yes
334798,Discount Cab,Unable To Match,0,No,,,
334797,Discount Cab,Meter Off,8,No,1203220,10,No
334796,Discount Cab,Unable To Match,0,No,,,
334795,Discount Cab,Cancelled,0,No,,,
334794,Discount Cab,Meter Off,28,No,,0,Yes
334793,Discount Cab,Meter Off,31,No,1411167,10,No
334792,Discount Cab,Cancelled,10,No,,,
334791,RideShare,Meter Off,0,No,ASU1,19,No
334790,Discount Cab,Meter Off,28,No,,0,Yes
334789,Discount Cab,Meter Off,17,No,ARIZONA,5,Yes
334788,Discount Cab,Meter Off,0,No,HOLIDAY,19,Yes
334787,Discount Cab,Meter Off,60,No,,0,Yes
334786,Discount Cab,Meter Off,1,No,1401094,10,Yes
334785,Discount Cab,Meter Off,17,No,,0,Yes
334784,Discount Cab,Cancelled,10,No,,,
334783,Discount Cab,Meter Off,28,No,HAPPY,9,Yes
334782,Discount Cab,Meter Off,33,No,,0,Yes
334781,RideShare,Meter Off,13,No,,0,Yes
334780,Discount Cab,Meter Off,0,No,HOLIDAY,13,No
334779,Discount Cab,Meter Off,9,No,DC10,10,No
334778,Discount Cab,Meter Off,11,No,,0,Yes
334777,Discount Cab,Meter Off,21,No,,0,Yes
334776,RideShare,Meter Off,5,No,DC10,10,No
334775,Discount Cab,Unable To Auth,0,No,,,
334774,Discount Cab,Meter Off,0,No,HOLIDAY,17,No
334773,Discount Cab,Unable To Match,0,No,,,
334772,RideShare,Meter Off,0,No,HOLIDAY,9,No
334771,Discount Cab,Cancelled,0,No,,,
334770,RideShare,Meter Off,9,No,,0,Yes
334769,Discount Cab,Meter Off,13,No,,0,Yes
334768,RideShare,Unable To Match,0,No,,,
334767,Discount Cab,Meter Off,20,No,,0,Yes
334766,RideShare,Unable To Match,0,No,,,
334765,Discount Cab,Meter Off,13,No,,0,Yes
334764,RideShare,Cancelled,10,No,,,
334763,Discount Cab,Meter Off,16,No,,0,Yes
334762,RideShare,Meter Off,6,No,,0,Yes
334761,Discount Cab,Cancelled,0,No,,,
334760,Discount Cab,Meter Off,2,No,1402105,10,No
334758,Discount Cab,Meter Off,72,No,1003213,10,Yes
334757,RideShare,Meter Off,12,No,,0,Yes
334756,Discount Cab,Meter Off,24,No,,0,Yes
334755,Discount Cab,Cancelled,0,No,,,
334754,Discount Cab,Cancelled,0,No,,,
334753,Discount Cab,Meter Off,25,No,,0,Yes
334752,Discount Cab,Meter Off,20,No,,0,Yes
334751,RideShare,Meter Off,0,No,FB10,6,Yes
334750,Discount Cab,Meter Off,9,No,,0,Yes
334749,RideShare,Unable To Match,0,No,,,
334748,RideShare,Unable To Match,0,No,,,
334747,Discount Cab,Meter Off,10,No,,0,Yes
334746,Discount Cab,Meter Off,35,No,DCWEB,9,No
334745,Discount Cab,Meter Off,18,No,,0,Yes
334743,Discount Cab,Meter Off,1,No,PHX20,20,Yes
334742,Discount Cab,Meter Off,1,No,DC10,10,No
334741,Discount Cab,Cancelled,10,No,,,
334740,Discount Cab,Unable To Match,0,No,,,
334739,RideShare,Unable To Match,0,No,,,
334738,Discount Cab,Meter Off,20,No,,0,Yes
334737,Discount Cab,Meter Off,14,No,,0,Yes
334736,RideShare,Meter Off,0,No,1410074,8,Yes
334735,Discount Cab,Meter Off,8,Yes,NEWYEARS,10,Yes
334734,Discount Cab,Unable To Match,0,No,,,
334733,Discount Cab,Meter Off,0,No,HOLIDAY,20,No
334732,Discount Cab,Meter Off,19,No,,0,Yes
334731,Discount Cab,Meter Off,21,No,,0,Yes
334730,Discount Cab,Meter Off,15,No,,0,Yes
334729,Discount Cab,Cancelled,0,No,,,
334728,RideShare,Meter Off,0,No,HOLIDAY,6,Yes
334727,Discount Cab,Meter Off,15,No,,0,Yes
334726,Discount Cab,Unable To Auth,0,No,,,
334725,RideShare,Meter Off,0,No,HOLIDAY,8,Yes
334724,Discount Cab,Meter Off,12,No,,0,Yes
334723,Discount Cab,Meter Off,23,No,,0,Yes
334722,Discount Cab,Meter Off,15,No,,0,Yes
334721,RideShare,Meter Off,7,No,DC10,10,No
334720,Discount Cab,Cancelled,0,No,,,
334719,RideShare,Cancelled,0,No,,,
334718,RideShare,Meter Off,11,No,,0,Yes
334717,Discount Cab,Meter Off,16,No,,0,Yes
334716,Discount Cab,Meter Off,31,No,OLDTOWN10,10,No
334715,Discount Cab,Meter Off,11,No,,0,Yes
334714,Discount Cab,Meter Off,2,No,1410127,10,Yes
334713,Discount Cab,Unable To Match,0,No,,,
334712,Cab,Unable To Auth,0,No,,,
334711,RideShare,Meter Off,20,No,,0,Yes
334710,Discount Cab,Meter Off,12,No,,0,Yes
334709,Discount Cab,Meter Off,53,No,,0,Yes
334708,Discount Cab,Meter Off,24,No,,0,Yes
334707,Discount Cab,Meter Off,5,No,NEWYEARS,10,No
334706,Discount Cab,Meter Off,12,No,,0,Yes
334705,Discount Cab,Meter Off,10,No,,0,Yes
334704,Discount Cab,Meter Off,22,No,,0,Yes
334703,RideShare,Cancelled,10,No,,,
334702,Discount Cab,Meter Off,3,No,704049,10,Yes
334701,RideShare,Unable To Auth,0,No,,,
334700,Discount Cab,Meter Off,13,No,,0,Yes
334699,Discount Cab,Meter Off,27,No,,0,Yes
334698,Discount Cab,Meter Off,2,No,1401126,10,Yes
334697,Discount Cab,Meter Off,4,No,DC10,10,No
334696,Discount Cab,Meter Off,31,No,,0,Yes
334695,Discount Cab,Meter Off,13,No,,0,Yes
334694,Discount Cab,Meter Off,0,No,HOLIDAY,20,No
334693,Discount Cab,Cancelled,0,Yes,,,
334692,Discount Cab,Unable To Match,0,No,,,
334691,Discount Cab,Unable To Match,0,No,,,
334690,Discount Cab,Meter Off,16,No,,0,Yes
334689,Discount Cab,Meter Off,13,No,,0,Yes
334688,Discount Cab,Meter Off,7,No,HOLIDAY,20,No
334687,Discount Cab,Unable To Match,0,No,,,
334686,Discount Cab,Unable To Match,0,No,,,
334685,Discount Cab,Meter Off,12,No,,0,Yes
334684,Discount Cab,Meter Off,17,No,,0,Yes
334683,Discount Cab,Meter Off,9,No,,0,Yes
334682,Discount Cab,Meter Off,17,No,,0,Yes
334681,RideShare,Meter Off,25,No,,0,Yes
334680,RideShare,Meter Off,0,No,57771,7,Yes
334679,Discount Cab,Meter Off,11,No,,0,Yes
334678,Discount Cab,Meter Off,3,No,57613,10,Yes
334677,RideShare,Cancelled,0,No,,,
334676,Discount Cab,Meter Off,4,No,1212050,10,No
334675,RideShare,Meter Off,7,No,,0,Yes
334674,Discount Cab,Unable To Match,0,No,,,
334673,Discount Cab,Meter Off,0,No,HOLIDAY,20,Yes
334672,Discount Cab,Cancelled,10,No,,,
334671,Discount Cab,Cancelled,0,No,,,
334670,Discount Cab,Unable To Match,0,No,,,
334669,Discount Cab,Unable To Match,0,No,,,
334668,RideShare,Meter Off,32,No,,0,Yes
334667,Discount Cab,Meter Off,10,No,,0,Yes
334666,RideShare,Meter Off,6,No,,0,Yes
334665,Discount Cab,Unable To Auth,0,No,,,
334664,Discount Cab,Meter Off,70,No,,0,Yes
334663,RideShare,Meter Off,12,No,,0,Yes
334662,Discount Cab,Cancelled,0,No,,,
334661,RideShare,Unable To Match,0,No,,,
334660,RideShare,Cancelled,0,No,,,
334659,RideShare,Meter Off,20,No,,0,Yes
334658,RideShare,Unable To Auth,0,No,,,
334657,RideShare,Meter Off,15,No,,0,Yes
334656,Discount Cab,Cancelled,0,No,,,
334655,Discount Cab,Meter Off,39,No,,0,Yes
334654,Discount Cab,Cancelled,0,No,,,
334653,Discount Cab,Unable To Auth,0,No,,,
334652,RideShare,Meter Off,5,No,57757,10,Yes
334651,Discount Cab,Meter Off,6,No,OLDTOWN20,20,No
334650,Discount Cab,Cancelled,0,No,,,
334649,Discount Cab,Meter Off,10,No,1410250,10,No
334648,Discount Cab,Meter Off,26,No,,0,Yes
334647,Discount Cab,Cancelled,0,No,,,
334646,Discount Cab,Meter Off,35,No,DC10,10,No
334645,Discount Cab,Meter Off,9,No,,0,Yes
334644,Discount Cab,Cancelled,10,No,,,
334643,Discount Cab,Cancelled,0,No,,,
334642,Discount Cab,Meter Off,25,No,1011010,10,No
334641,Discount Cab,Meter Off,24,No,,0,Yes
334640,RideShare,Meter Off,7,No,,0,Yes
334639,RideShare,Cancelled,10,No,,,
334638,Discount Cab,Meter Off,15,No,,0,Yes
334637,Discount Cab,Meter Off,28,No,,0,Yes
334636,Discount Cab,Meter Off,40,No,DEVILS20,20,No
334635,Discount Cab,Meter Off,23,No,,0,Yes
334634,RideShare,Meter Off,15,No,1006062,10,No
334633,Discount Cab,Meter Off,27,No,,0,Yes
334632,Discount Cab,Meter Off,7,No,OLDTOWN20,20,No
334631,Discount Cab,Meter Off,24,No,,0,Yes
334630,Discount Cab,Cancelled,10,No,,,
334629,Discount Cab,Meter Off,18,No,,0,Yes
334628,Discount Cab,Meter Off,29,No,,0,Yes
334627,Discount Cab,Meter Off,41,No,,0,Yes
334626,RideShare,Meter Off,14,No,,0,Yes
334625,Discount Cab,Meter Off,19,No,,0,Yes
334624,RideShare,Meter Off,39,No,,0,Yes
334623,Discount Cab,Meter Off,49,No,,0,Yes
334622,Discount Cab,Cancelled,0,No,,,
334621,RideShare,Cancelled,0,No,,,
334620,Discount Cab,Meter Off,39,No,710023,10,No
334619,Discount Cab,Cancelled,0,No,,,
334618,Discount Cab,Meter Off,17,No,,0,Yes
334617,Discount Cab,Meter Off,29,No,,0,Yes
334616,Discount Cab,Meter Off,21,No,,0,Yes
334615,Discount Cab,Cancelled,0,Yes,,,
334614,Discount Cab,Meter Off,1,No,DC10,10,No
334613,Discount Cab,Timed Out (Enroute),0,No,,,
334612,Discount Cab,Meter Off,26,No,,0,Yes
334611,Discount Cab,Cancelled,0,No,,,
334610,Discount Cab,Cancelled,10,No,,,
334609,Discount Cab,Meter Off,20,No,,0,Yes
334608,RideShare,Cancelled,0,No,,,
334607,RideShare,Cancelled,0,No,,,
334606,Discount Cab,Meter Off,13,Yes,DCWEB,4,Yes
334605,Discount Cab,Meter Off,33,No,,0,Yes
334604,RideShare,Meter Off,15,Yes,,0,Yes
334603,Discount Cab,Meter Off,32,No,HOLIDAY,20,No
334602,RideShare,Meter Off,9,No,HOLIDAY,20,No
334601,Discount Cab,Meter Off,15,No,,0,Yes
334600,Discount Cab,Meter Off,33,No,,0,Yes
334599,RideShare,Meter Off,11,No,,0,Yes
334598,Discount Cab,Unable To Match,0,No,,,
334597,Discount Cab,Meter Off,63,No,DCWEB,17,No
334596,Discount Cab,Meter Off,19,No,,0,Yes
334595,Discount Cab,Meter Off,41,No,,0,Yes
334594,Discount Cab,Unable To Match,0,No,,,
334593,Discount Cab,Meter Off,12,No,NEWYEARS,10,No
334592,Discount Cab,Meter Off,9,No,,0,Yes
334591,Discount Cab,Meter Off,8,No,,0,Yes
334590,Discount Cab,Meter Off,2,No,HOLIDAY,20,No
334589,Discount Cab,Unable To Match,0,No,,,
334588,Discount Cab,Cancelled,0,No,,,
334587,Discount Cab,Meter Off,44,No,,0,Yes
334586,RideShare,Unable To Match,0,No,,,
334585,Discount Cab,Unable To Match,0,No,,,
334584,RideShare,Cancelled,0,No,,,
334583,Discount Cab,Meter Off,17,No,,0,Yes
334582,Discount Cab,Meter Off,27,No,,0,Yes
334581,Discount Cab,Meter Off,22,No,,0,Yes
334580,Cab,Meter Off,3,No,NYE2015,20,No
334579,Discount Cab,Cancelled,0,No,,,
334578,Discount Cab,Meter Off,12,No,,0,Yes
334577,Discount Cab,Unable To Match,0,No,,,
334576,Discount Cab,Cancelled,0,No,,,
334575,Discount Cab,Meter Off,0,No,HOLIDAY,20,No
334574,Discount Cab,Meter Off,0,Yes,,0,Yes
334573,Discount Cab,Cancelled,0,No,,,
334572,RideShare,Cancelled,0,No,,,
334571,Discount Cab,Meter Off,17,No,NEWYEAR,10,No
334570,RideShare,Cancelled,0,No,,,
334569,RideShare,Cancelled,0,No,,,
334568,Discount Cab,Unable To Match,0,No,,,
334567,RideShare,Cancelled,0,No,,,
334566,RideShare,Cancelled,0,No,,,
334564,Discount Cab,Cancelled,0,No,,,
334563,Discount Cab,Cancelled,10,No,,,
334562,Discount Cab,Meter Off,30,No,,0,Yes
334561,Discount Cab,Meter Off,15,No,,0,Yes
334560,Discount Cab,Cancelled,10,No,,,
334559,Discount Cab,Meter Off,39,No,,0,Yes
334558,Discount Cab,Cancelled,0,No,,,
334557,Discount Cab,Cancelled,0,No,,,
334556,Discount Cab,Meter Off,51,No,,0,Yes
334555,Discount Cab,Unable To Match,0,No,,,
334554,Discount Cab,Meter Off,10,No,HOLIDAY,20,Yes
334553,Discount Cab,Cancelled,0,No,,,
334552,RideShare,Unable To Match,0,No,,,
334551,Cab,Cancelled,0,Yes,,,
334550,Discount Cab,Meter Off,10,No,,0,Yes
334549,Discount Cab,Cancelled,0,No,,,
334548,Discount Cab,Meter Off,9,No,,0,Yes
334547,Discount Cab,Unable To Match,0,No,,,
334546,Discount Cab,Cancelled,0,No,,,
334545,Cab,Meter Off,0,No,2pbemployee,26,No
334544,Discount Cab,Meter Off,36,No,DEVILS10,10,No
334543,Discount Cab,Cancelled,10,No,,,
334542,Cab,Meter Off,1,No,2PB10,10,Yes
334541,Discount Cab,Unable To Match,0,No,,,
334540,Discount Cab,Meter Off,30,No,DCWEB,8,No
334539,Discount Cab,Meter Off,16,No,NEWYEAR,10,No
334538,Discount Cab,Meter Off,27,No,,0,Yes
334537,Discount Cab,Meter Off,14,No,,0,Yes
334536,Discount Cab,Meter Off,16,No,,0,Yes
334535,SUV,Cancelled,0,Yes,,,
334534,Discount Cab,Meter Off,22,No,,0,Yes
334533,Cab,Unable To Match,0,No,,,
334532,Discount Cab,Meter Off,14,No,,0,Yes
334531,Discount Cab,Meter Off,31,No,,0,Yes
334530,RideShare,Meter Off,6,No,,0,Yes
334529,Discount Cab,Cancelled,10,No,,,
334528,Discount Cab,Meter Off,16,No,,0,Yes
334527,RideShare,Meter Off,29,No,,0,Yes
334526,Cab,Meter Off,16,No,,0,Yes
334525,Discount Cab,Cancelled,10,No,,,
334524,Discount Cab,Unable To Match,0,No,,,
334523,Discount Cab,Meter Off,1,No,NEW YEAR,10,No
334522,Discount Cab,Cancelled,0,No,,,
334521,Discount Cab,Unable To Match,0,No,,,
334520,Discount Cab,Meter Off,21,No,,0,Yes
334519,Discount Cab,Unable To Auth,0,No,,,
334518,RideShare,Meter Off,9,No,,0,Yes
334517,Cab,Meter Off,0,No,2pbemployee,24,Yes
334516,Discount Cab,Meter Off,37,No,,0,Yes
334515,Cab,Unable To Auth,0,No,,,
334514,Discount Cab,Meter Off,38,No,,0,Yes
334513,Discount Cab,Meter Off,19,Yes,,0,Yes
334512,Discount Cab,Meter Off,28,No,,0,Yes
334511,Discount Cab,Meter Off,46,No,,0,Yes
334510,Discount Cab,Cancelled,10,No,,,
334509,Discount Cab,Meter Off,12,No,,0,Yes
334508,RideShare,Cancelled,10,No,,,
334507,RideShare,Unable To Match,0,No,,,
334506,Discount Cab,Meter Off,21,No,,0,Yes
334505,Cab,Cancelled,0,Yes,,,
334504,RideShare,Meter Off,4,No,HOLIDAY,20,No
334503,Discount Cab,Unable To Match,0,No,,,
